rating|progress|edition_id|year|pages|title|author|publisher|status|finished_at|cover_filename|slug|book_id
||11996950|2021|256|Piranesi|Susanna Clarke|Morro Branco|want_to_read||https://skoob.s3.amazonaws.com/livros/1105580/PIRANESI_16325317201105580SK-V11632531722B.jpg|piranesi-1105580ed11996950.html|1105580
||106173|2006|336|The Ruins|Scott Smith|Knopf|want_to_read||https://skoob.s3.amazonaws.com/livros/95974/THE_RUINS_1269150941B.jpg|the-ruins-95974ed106173.html|95974
|68.0|11664970|2020|320|A garota da casa ao lado| Jack Ketchum |DarkSide Books|reading||https://skoob.s3.amazonaws.com/livros/11647642/A_GAROTA_DA_CASA_AO_LADO_160139974911647642SK1601399750B.jpg|a-garota-da-casa-ao-lado-11647642ed11664970.html|11647642
||12180841|2022|1240|O Caminho dos Reis (Os Relatos da Guerra das Tempestades #1)|Brandon Sanderson|Trama|want_to_read||https://skoob.s3.amazonaws.com/livros/12207774/O_CAMINHO_DOS_REIS_2157565918B.jpg|o-caminho-dos-reis-os-relatos-da-guerra-das-tempestades-1-12207774ed12180841.html|12207774
||122570285|2025|368|Como arruinar um casamento|Alison Espach|Harlequin|want_to_read||https://skoob.s3.amazonaws.com/livros/122532265/COMO_ARRUINAR_UM_CASAMENTO_1748834491122532265SK-V11748834492B.jpg|como-arruinar-um-casamento-122532265ed122570285.html|122532265
4.0|100.0|122628543|2022|248|Efficient Linux at the Command Line|Daniel J. Barrett|O'Reilly|read|2026-03-16T03:00:00.000Z|https://skoob.s3.amazonaws.com/livros/12133139/564d5cc1c917f39a015175583fc60afd.jpg|efficient-linux-at-the-command-line-12133139ed122628543.html|12133139
||122598122|2025|530|As terras devastadas (A Torre Negra #3)|Stephen King|Suma|want_to_read||https://skoob.s3.amazonaws.com/livros/702/AS_TERRAS_DEVASTADAS_1755201806702SK-V11755201808B.jpg|as-terras-devastadas-a-torre-negra-3-702ed122598122.html|702
||122598120|2025|416|A escolha dos três (A Torre Negra #2)|Stephen King|Suma|want_to_read||https://skoob.s3.amazonaws.com/livros/319/A_ESCOLHA_DOS_TRES_1755201581319SK-V11755201582B.jpg|a-escolha-dos-tres-a-torre-negra-2-319ed122598120.html|319
||122598119|2025|288|O pistoleiro (A Torre Negra #1)|Stephen King|Suma|want_to_read||https://skoob.s3.amazonaws.com/livros/318/O_PISTOLEIRO_1755201253318SK-V11755201265B.jpg|o-pistoleiro-a-torre-negra-1-318ed122598119.html|318
||122626778|2020|365|AI and Machine Learning for Coders|Laurence Moroney|O'Reilly|want_to_read||https://skoob.s3.amazonaws.com/livros/122622926/805e1e2001f5cbcfecf0d157d110d716.jpg|ai-and-machine-learning-for-coders-122622926ed122626778.html|122622926
2.5|100.0|122494076|2024|322|Programação Utilizando IA|Tom Taulli|Novatec Editora|read|2026-01-16T15:58:36.932Z|https://skoob.s3.amazonaws.com/livros/122493627/PROGRAMACAO_UTILIZANDO_IA_1724776993122493627SK-V11724776994B.jpg|programacao-utilizando-ia-122493627ed122494076.html|122493627
||1095941|2020|400|Fundamentals of Software Architecture|Mark Richards, Neal Ford||want_to_read||https://skoob.s3.amazonaws.com/livros/1092943/2c2dac9c1eed9f2d744680c22ee4ef64B.jpg|fundamentals-of-software-architecture-1092943ed1095941.html|1092943
||122304573|2022|308|Data Quality Fundamentals|Barr Moses, Lior Gavish, Molly Vorwerck|O'Reilly|want_to_read||https://skoob.s3.amazonaws.com/livros/122299680/DATA_QUALITY_FUNDAMENTALS_1680741833122299680SK-V11680741834B.jpg|data-quality-fundamentals-122299680ed122304573.html|122299680
|12.0|12040519|2019|120|O Resgate da Verdade|Douglas Reis, Luiz Gustavo Assis, Matheus Cardoso, Michelson Borges|MINISTÉRIO JOVEM DA IASD/ DSA|reading||https://skoob.s3.amazonaws.com/livros/350890/O_RESGATE_DA_VERDADE_1637692131350890SK-V11637692133B.jpg|o-resgate-da-verdade-350890ed12040519.html|350890
||122473510|2024|378|A medida|Nikki Erlick|Verus|want_to_read||https://skoob.s3.amazonaws.com/livros/12173761/A_MEDIDA_172014638912173761SK-V11720146390B.jpg|a-medida-12173761ed122473510.html|12173761
||372325|2014|612|O Império Final (Mistborn: Nascidos da Bruma #1)|Brandon Sanderson|Leya|want_to_read||https://skoob.s3.amazonaws.com/livros/332229/O_IMPERIO_FINAL_1395789574B.jpg|o-imperio-final-mistborn-nascidos-da-bruma-1-332229ed372325.html|332229
||122486647|2020|595|Fogo e Sangue|George R R Martin|Suma|want_to_read||https://skoob.s3.amazonaws.com/livros/860050/FOGO_E_SANGUE_1723290481860050SK-V11723290482B.jpg|fogo-e-sangue-860050ed122486647.html|860050
||476107|2015|832|A dança dos dragões (As Crônicas de Gelo e Fogo #5)|George R. R. Martin|Leya|want_to_read||https://skoob.s3.amazonaws.com/livros/193285/A_DANCA_DOS_DRAGOES_1449877359193285SK1449877359B.jpg|a-danca-dos-dragoes-as-cronicas-de-gelo-e-fogo-5-193285ed476107.html|193285
||476105|2015|608|O festim dos corvos (As Crônicas de Gelo e Fogo #4)|George R. R. Martin|Leya|want_to_read||https://skoob.s3.amazonaws.com/livros/157355/O_FESTIM_DOS_CORVOS_1449877208157355SK1449877208B.jpg|o-festim-dos-corvos-as-cronicas-de-gelo-e-fogo-4-157355ed476105.html|157355
||545767|2015|848|A tormenta de espadas (As Crônicas de Gelo e Fogo #3)|George R. R. Martin|Leya|want_to_read||https://skoob.s3.amazonaws.com/livros/150936/A_TORMENTA_DE_ESPADAS_1447596999150936SK1447596999B.jpg|a-tormenta-de-espadas-as-cronicas-de-gelo-e-fogo-3-150936ed545767.html|150936
||545765|2015|656|A fúria dos reis (As Crônicas de Gelo e Fogo #2)|George R. R. Martin|Leya|want_to_read||https://skoob.s3.amazonaws.com/livros/16061/A_FURIA_DOS_REIS_144987574916061SK1449875749B.jpg|a-furia-dos-reis-as-cronicas-de-gelo-e-fogo-2-16061ed545765.html|16061
4.0|100.0|989176|2019|336|Dedique-se de Coração|Howard Schultz|BUZZ|read|2026-01-18T23:47:22.968Z|https://skoob.s3.amazonaws.com/livros/987738/DEDIQUESE_DE_CORACAO_1570555709987738SK1570555709B.jpg|dedique-se-de-coracao-987738ed989176.html|987738
||122610451|2024|371|Criaturas impossíveis (Criaturas Impossíveis #1)|Rundell. Katherine|Faro Editorial|want_to_read||https://skoob.s3.amazonaws.com/livros/122606895/b513e48528e9d9caef0eacd7745636d5.png|criaturas-impossiveis-criaturas-impossiveis-1-122606895ed122610451.html|122606895
4.0|100.0|122580267|2025|192|A Enchente|Michael McDowell|Arqueiro|read|2026-02-01T05:40:55.927Z|https://skoob.s3.amazonaws.com/livros/122579134/A_ENCHENTE_1749061793122579134SK-V11749061793B.jpg|a-enchente-122579134ed122580267.html|122579134
4.0|100.0|284939|2012|216|Fahrenheit 451|Ray Bradbury|Biblioteca Azul|read|2026-04-18T00:05:31.015Z|https://skoob.s3.amazonaws.com/livros/136/FAHRENHEIT_451_1690566839136SK-V11690566842B.jpg|fahrenheit-451-136ed284939.html|136
||696223|2017|232|O Meu Pé de Laranja Lima|José Mauro de Vasconcelos|Melhoramentos|want_to_read||https://skoob.s3.amazonaws.com/livros/125/O_MEU_PE_DE_LARANJA_LIMA_50_A_1502132376125SK1502132377B.jpg|o-meu-pe-de-laranja-lima-125ed696223.html|125
||122566495|2025|152|Como nascem os fantasmas|Verena Cavalcante|Suma|want_to_read||https://skoob.s3.amazonaws.com/livros/122563465/COMO_NASCEM_OS_FANTASMAS_1744390902122563465SK-V11744390902B.jpg|como-nascem-os-fantasmas-122563465ed122566495.html|122563465
4.5|100.0|122565010|2025|300|1984|George Orwell, Joe White|Audible Originals|read|2025-12-26T15:40:07.680Z|https://skoob.s3.amazonaws.com/livros/122562107/1984_1743823572122562107SK-V11743823572B.jpg|1984-122562107ed122565010.html|122562107
||452851|2014|312|O Assassinato de Roger Ackroyd|Agatha Christie|Globo Livros|want_to_read||https://skoob.s3.amazonaws.com/livros/1182/O_ASSASSINATO_DE_ROGER_ACKROYD_1409191796B.jpg|o-assassinato-de-roger-ackroyd-1182ed452851.html|1182
4.0|100.0|122477814|2025|312|O concorrente (Os Livros de Bachman #2)|Stephen King|Suma|read|2026-01-13T01:31:42.584Z|https://skoob.s3.amazonaws.com/livros/3237/O_CONCORRENTE_17502731823237SK-V11750273183B.jpg|o-concorrente-os-livros-de-bachman-2-3237ed122477814.html|3237
||122429742|2024|216|Alerta vermelho (Diário de um robô-assassino #1)|Martha Wells|Aleph|want_to_read||https://skoob.s3.amazonaws.com/livros/122426363/ALERTA_VERMELHO_1714169701122426363SK-V11714169702B.jpg|alerta-vermelho-diario-de-um-robo-assassino-1-122426363ed122429742.html|122426363
4.5|100.0|751351|2018|160|O mito de Sísifo|Albert Camus|Record|read|2025-12-14T16:43:19.984Z|https://skoob.s3.amazonaws.com/livros/5570/O_MITO_DE_SISIFO_17298076475570SK-V11729807648B.jpg|o-mito-de-sisifo-5570ed751351.html|5570
4.0|100.0|11876245|2021|99|De quanta terra precisa um homem|Leon Tolstói|Principis|read|2025-12-01T14:29:40.381Z|https://skoob.s3.amazonaws.com/livros/11878937/DE_QUANTA_TERRA_PRECISA_UM_HOM_161858173111878937SK-V11618581732B.jpg|de-quanta-terra-precisa-um-homem-11878937ed11876245.html|11878937
4.5|100.0|496448|2015|152|Declínio de um homem|Osamu Dazai|Estação Liberdade|read|2025-12-16T03:25:48.540Z|https://skoob.s3.amazonaws.com/livros/438113/DECLINIO_DE_UM_HOMEM_1505093029438113SK1505093029B.jpg|declinio-de-um-homem-438113ed496448.html|438113
||11915568|2021|160|Gente pobre|Fiódor Dostoiévski|Principis|want_to_read||https://skoob.s3.amazonaws.com/livros/9498/GENTE_POBRE_16222296619498SK-V11622229663B.jpg|gente-pobre-9498ed11915568.html|9498
||12167226|2022|272|Advogado do Diabo (Macabra #1)|Andrew Neiderman|DarkSide® Books|want_to_read||https://skoob.s3.amazonaws.com/livros/12185786/ADVOGADO_DO_DIABO_165471836812185786SK-V11654718369B.jpg|advogado-do-diabo-macabra-1-12185786ed12167226.html|12185786
||670140|2017|320|Minha Vida Fora dos Trilhos|Clare Vanderpool|DarkSide® Books|want_to_read||https://skoob.s3.amazonaws.com/livros/148570/MINHA_VIDA_FORA_DOS_TRILHOS_1550843231B.jpg|minha-vida-fora-dos-trilhos-148570ed670140.html|148570
3.5|100.0|614353|2016|200|A História do Brasil Para Quem Tem Pressa|Marcos Costa|Valentina|read|2025-11-23T13:15:40.154Z|https://skoob.s3.amazonaws.com/livros/613852/A_HISTORIA_DO_BRASIL_PARA_QUEM_1476896680613852SK1476896680B.jpg|a-historia-do-brasil-para-quem-tem-pressa-613852ed614353.html|613852
||774997|2018|254|A Noite dos Mortos-Vivos|Danilo Beyruth|DarkSide Books|want_to_read||https://skoob.s3.amazonaws.com/livros/770788/A_NOITE_DOS_MORTOSVIVOS_1550704605770788SK1550704606B.jpg|a-noite-dos-mortos-vivos-770788ed774997.html|770788
||12021820|2021|256|1922|Nick Rennison|Astral Cultural|want_to_read||https://skoob.s3.amazonaws.com/livros/12033826/1922_163718932012033826SK-V11637189322B.jpg|1922-12033826ed12021820.html|12033826
4.0|100.0|786666|2018|224|Ikigai|Ken Mogi|Astral Cultural|read|2025-11-25T01:47:08.085Z|https://skoob.s3.amazonaws.com/livros/781869/54307041d97825ee3f523b3066c458e5B.jpg|ikigai-781869ed786666.html|781869
||122418427|2023|208|Os Canibais da Rua do Arvoredo|Tailor Diniz|Lucens Editorial|want_to_read||https://skoob.s3.amazonaws.com/livros/122415821/OS_CANIBAIS_DA_RUA_DO_ARVOREDO_1706216167122415821SK-V11706216168B.jpg|os-canibais-da-rua-do-arvoredo-122415821ed122418427.html|122415821
||886658|2019|224|O cão dos Baskerville|Arthur Conan Doyle|Principis|want_to_read||https://skoob.s3.amazonaws.com/livros/880488/908d83124814eef3c8aa801a60092c09B.jpg|o-cao-dos-baskerville-880488ed886658.html|880488
||655039|2017|322|O Livro dos Espelhos|E.O. Chirovici|Record|want_to_read||https://skoob.s3.amazonaws.com/livros/653219/O_LIVRO_DOS_ESPELHOS_1487698800653219SK1487698800B.jpg|o-livro-dos-espelhos-653219ed655039.html|653219
4.0|100.0|551100|2015|176|O alquimista|Paulo Coelho|Sextante|read|2025-10-31T12:32:59.862Z|https://skoob.s3.amazonaws.com/livros/3/O_ALQUIMISTA_14501059263SK1450105926B.jpg|o-alquimista-3ed551100.html|3
||122562197|2025|400|O Colecionador de Monstros|Sam Holland|Darkside Books|want_to_read||https://skoob.s3.amazonaws.com/livros/122559506/O_COLECIONADOR_DE_MONSTROS_1743027918122559506SK-V11743027918B.jpg|o-colecionador-de-monstros-122559506ed122562197.html|122559506
4.0|100.0|11593964|2015|157|Sangue na neve|Jo Nesbo|Record|read|2025-12-01T23:33:25.172Z|https://skoob.s3.amazonaws.com/livros/1233479/a3f2600f5fbcbc55d913f41f2b64e355B.jpg|sangue-na-neve-1233479ed11593964.html|1233479
||11602983|2015|398|Prisioneiros do inverno|Jennifer McMahon|Record|want_to_read||https://skoob.s3.amazonaws.com/livros/1243108/4b239c11ad8a39e6525a15b2f7a64959B.jpg|prisioneiros-do-inverno-1243108ed11602983.html|1243108
||363423|2013|368|Gélido (Rizzoli & Isles #8)|Tess Gerritsen|Record|want_to_read||https://skoob.s3.amazonaws.com/livros/324298/GELIDO_1370968066B.jpg|gelido-rizzoli-e-isles-8-324298ed363423.html|324298
||12215314|2022|384|Desenhos ocultos|Jason Rekulak|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/12233911/DESENHOS_OCULTOS_166266718212233911SK-V11662667183B.jpg|desenhos-ocultos-12233911ed12215314.html|12233911
||122564042|2025|368|A Casa da Escuridão Eterna (Crime Scene)|Riley Sager|DarkSide® Books|want_to_read||https://skoob.s3.amazonaws.com/livros/122561222/A_CASA_DA_ESCURIDAO_ETERNA_1743522699122561222SK-V11743522699B.jpg|a-casa-da-escuridao-eterna-crime-scene-122561222ed122564042.html|122561222
||371691|2013|224|Noite Polar: Uma História de Fantasmas|Michelle Paver|Rocco|want_to_read||https://skoob.s3.amazonaws.com/livros/331669/NOITE_POLAR_1372792578B.jpg|noite-polar-uma-historia-de-fantasmas-331669ed371691.html|331669
||722330|2017|1304|O Conde de Monte Cristo|Alexandre Dumas|Martin Claret|want_to_read||https://skoob.s3.amazonaws.com/livros/1109/O_CONDE_DE_MONTECRISTO_15075964851109SK1507596486B.jpg|o-conde-de-monte-cristo-1109ed722330.html|1109
||122573734|2025|432|Manual das donas de casa caçadoras de vampiros|Grady Hendrix|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/999767/MANUAL_DAS_DONAS_DE_CASA_CACAD_1746823721999767SK-V11746823721B.jpg|manual-das-donas-de-casa-cacadoras-de-vampiros-999767ed122573734.html|999767
4.0|100.0|122550450|2025|269|Imagens estranhas [ebook]|Uketsu|Suma|read|2025-10-18T06:11:35.075Z|https://skoob.s3.amazonaws.com/livros/122529729/IMAGENS_ESTRANHAS_OEBOOKU_1751049115122529729SK-V11751049117B.jpg|imagens-estranhas-ebook-122529729ed122550450.html|122529729
||518793|2015|384|Eu sou a lenda|Richard Matheson|Aleph|want_to_read||https://skoob.s3.amazonaws.com/livros/2021/EU_SOU_A_LENDA_16860934072021SK-V11686093409B.jpg|eu-sou-a-lenda-2021ed518793.html|2021
||11915620|2021|288|A Cidade dos Amaldiçoados|John Wyndham|Diário Macabro|want_to_read||https://skoob.s3.amazonaws.com/livros/11920421/A_CIDADE_DOS_AMALDICOADOS_162223687111920421SK-V11622236872B.jpg|a-cidade-dos-amaldicoados-11920421ed11915620.html|11920421
||12215349|2022|136|Wendigo|Algernon Blackwood|Skript|want_to_read||https://skoob.s3.amazonaws.com/livros/12233942/WENDIGO_166268192612233942SK-V11662681927B.jpg|wendigo-12233942ed12215349.html|12233942
||968559|2020|288|O Silêncio da Casa Fria|Laura Purcell|DarkSide Books|want_to_read||https://skoob.s3.amazonaws.com/livros/967589/O_SILENCIO_DA_CASA_FRIA_1584386717967589SK1584386717B.jpg|o-silencio-da-casa-fria-967589ed968559.html|967589
3.5|100.0|11999351|2021|208|O Paciente|Jasper DeWitt|Planeta do Brasil|read|2025-10-15T00:33:05.609Z|https://skoob.s3.amazonaws.com/livros/12010501/O_PACIENTE_163249780612010501SK-V11632497807B.jpg|o-paciente-12010501ed11999351.html|12010501
4.0|100.0|122331557|2023|160|O homem bicentenário|Isaac Asimov|Aleph|read|2025-10-12T05:36:35.073Z|https://skoob.s3.amazonaws.com/livros/5310/O_HOMEM_BICENTENRIO_1712132179B.jpg|o-homem-bicentenario-5310ed122331557.html|5310
||506396|2015|160|Hellraiser|Clive Barker|DarkSide® Books|want_to_read||https://skoob.s3.amazonaws.com/livros/446938/HELLRAISER_1439490812521363SK1439490812B.jpg|hellraiser-446938ed506396.html|446938
4.0|100.0|122488896|2024|160|O Massacre (Crime Scene Fiction #1)|Luciano Lamberti|DarkSide® Books|read|2025-12-31T15:41:48.910Z|https://skoob.s3.amazonaws.com/livros/122488497/O_MASSACRE_1723737880122488497SK-V11723737881B.jpg|o-massacre-crime-scene-fiction-1-122488497ed122488896.html|122488497
||666672|2017|288|1977: Enfield|Guy Lyon Playfair|DarkSide® Books|want_to_read||https://skoob.s3.amazonaws.com/livros/664384/1977_ENFIELD_1490819281664384SK1490819281B.jpg|1977-enfield-664384ed666672.html|664384
||122556372|2025|176|Casas estranhas (Casas Estranhas #1)|Uketsu|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/122554253/CASAS_ESTRANHAS_1741346477122554253SK-V11741346477B.jpg|casas-estranhas-casas-estranhas-1-122554253ed122556372.html|122554253
||122552395|2025|900|Alchemised [Edição brasileira]|SenLinYu|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/122533841/ALCHEMISED_1739993362122533841SK-V11739993363B.jpg|alchemised-edicao-brasileira-122533841ed122552395.html|122533841
||122357896|2023|400|O ladrão de raios (Percy Jackson e os Olimpianos #1)|Rick Riordan|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/736/O_LADRAO_DE_RAIOS_1692104205736SK-V11692104220B.jpg|o-ladrao-de-raios-percy-jackson-e-os-olimpianos-1-736ed122357896.html|736
||639305|2016|155|Sherlock Holmes: As Aventuras de Sherlock Holmes #3|Sir Arthur Conan Doyle|Editora Hunter Books|want_to_read||https://skoob.s3.amazonaws.com/livros/637714/SHERLOCK_HOLMES_1482455920637714SK1482455920B.jpg|sherlock-holmes-as-aventuras-de-sherlock-holmes-3-637714ed639305.html|637714
||639302|2016|144|Sherlock Holmes: As Aventuras de Sherlock Holmes #2|Sir Arthur Conan Doyle|Editora Hunter Books|want_to_read||https://skoob.s3.amazonaws.com/livros/637711/SHERLOCK_HOLMES_1482455692637711SK1482455692B.jpg|sherlock-holmes-as-aventuras-de-sherlock-holmes-2-637711ed639302.html|637711
||639160|2016|144|Sherlock Holmes: As Aventuras de Sherlock Holmes #1|Sir Arthur Conan Doyle|Editora Hunter Books|want_to_read||https://skoob.s3.amazonaws.com/livros/637579/SHERLOCK_HOLMES_1482455452637579SK1482455452B.jpg|sherlock-holmes-as-aventuras-de-sherlock-holmes-1-637579ed639160.html|637579
||757872|2020|304|A Criatura|Andrew Pyper|DarkSide Books|want_to_read||https://skoob.s3.amazonaws.com/livros/754511/A_CRIATURA_1574711792754511SK1574711793B.jpg|a-criatura-754511ed757872.html|754511
||11664953|2020|224|Invasores de Corpos (Macabra)|Jack Finney|Darkside Books|want_to_read||https://skoob.s3.amazonaws.com/livros/15525/INVASORES_DE_CORPOS_160139714815525SK1601397149B.jpg|invasores-de-corpos-macabra-15525ed11664953.html|15525
||122222936|2022|240|A natureza da mordida|Carla Madeira|Editora Record|want_to_read||https://skoob.s3.amazonaws.com/livros/853480/A_NATUREZA_DA_MORDIDA_2283225547B.jpg|a-natureza-da-mordida-853480ed122222936.html|853480
||12007612|2021|280|Véspera|Carla Madeira|Record|want_to_read||https://skoob.s3.amazonaws.com/livros/12019256/VESPERA_168862397212019256SK-V11688623974B.jpg|vespera-12019256ed12007612.html|12019256
0.0||616214|2016|376|Coração de Aço (Os Executores #1)|Brandon Sanderson|Aleph|want_to_read||https://skoob.s3.amazonaws.com/livros/615632/CORACAO_DE_ACO_1518718820615632SK1518718821B.jpg|coracao-de-aco-os-executores-1-615632ed616214.html|615632
0.0||499447|2015|400|A Cidade Murada|Ryan Graudin|Seguinte|want_to_read||https://skoob.s3.amazonaws.com/livros/440777/A_CIDADE_MURADA_1436161094440777SK1436161094B.jpg|a-cidade-murada-440777ed499447.html|440777
0.0||11901313|2021|216|Senhor das moscas|William Golding|Alfaguara|want_to_read||https://skoob.s3.amazonaws.com/livros/1291/SENHOR_DAS_MOSCAS_16207563891291SK-V11620756393B.jpg|senhor-das-moscas-1291ed11901313.html|1291
5.0|100.0|640662|2015|754|Harry Potter e as Relíquias da Morte (Harry Potter #7)|J.K. Rowling |Pottermore from J.K. Rowling|read|2025-09-30T00:03:46.663Z|https://skoob.s3.amazonaws.com/livros/639011/HARRY_POTTER_E_AS_RELIQUIAS_DA_1664490412639011SK-V11664490413B.jpg|harry-potter-e-as-reliquias-da-morte-harry-potter-7-639011ed640662.html|639011
4.5|100.0|12214484|2015|649|Harry Potter e o Enigma do Príncipe (Harry Potter #6)|J. K. Rowling|Pottermore Publishing|read|2025-09-18T22:09:31.000Z|https://skoob.s3.amazonaws.com/livros/562/HARRY_POTTER_E_O_ENIGMA_DO_PRI_1670431204562SK-V11670431214B.jpg|harry-potter-e-o-enigma-do-principe-harry-potter-6-562ed12214484.html|562
4.5|100.0|452855|2014|400|E não sobrou nenhum|Agatha Christie|Globo Livros|read|2025-09-23T23:02:55.983Z|https://skoob.s3.amazonaws.com/livros/573/E_NO_SOBROU_NENHUM_609548547B.jpg|e-nao-sobrou-nenhum-573ed452855.html|573
0.0||11621588|2020|432|Psicopata Americano|Bret Easton Ellis|DarkSide Books|want_to_read||https://skoob.s3.amazonaws.com/livros/2556/PSICOPATA_AMERICANO_17533222422556SK-V11753322244B.jpg|psicopata-americano-2556ed11621588.html|2556
0.0||122353053|2023|240|Eu Sou o Rei do Castelo (Macabra #1)|Susan Hill|DarkSide® Books|want_to_read||https://skoob.s3.amazonaws.com/livros/122346809/EU_SOU_O_REI_DO_CASTELO_1690983626122346809SK-V11690983627B.jpg|eu-sou-o-rei-do-castelo-macabra-1-122346809ed122353053.html|122346809
0.0||11997370|2021|320|Elementais (Dark House)|Michael McDowell|Darkside|want_to_read||https://skoob.s3.amazonaws.com/livros/12008423/ELEMENTAIS_163663289212008423SK-V11636632893B.jpg|elementais-dark-house-12008423ed11997370.html|12008423
0.0||122578863|2025|256|Alfa-hélice|Diêgo Madureira|Editora Labrador|want_to_read||https://skoob.s3.amazonaws.com/livros/122577843/ALFAHELICE_1748554569122577843SK-V11748554570B.jpg|alfa-helice-122577843ed122578863.html|122577843
0.0||122509021|2023|384|Cutelo e Corvo|Brynne Weaver|Editora Arqueiro|want_to_read||https://skoob.s3.amazonaws.com/livros/122508228/CUTELO_E_CORVO_1727751176122508228SK-V11727751176B.jpg|cutelo-e-corvo-122508228ed122509021.html|122508228
4.0|100.0|122367624|2023|192|Nas Montanhas do Terror|Junji Ito|Conrad|read|2025-08-26T00:00:00.000Z|https://skoob.s3.amazonaws.com/livros/122360566/NAS_MONTANHAS_DO_TERROR_1698426121122360566SK-V11698426122B.jpg|nas-montanhas-do-terror-122360566ed122367624.html|122360566
0.0||421323|2014|176|A cabeça do santo|Socorro Acioli|Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/373201/A_CABECA_DO_SANTO_1728953047373201SK-V11728953048B.jpg|a-cabeca-do-santo-373201ed421323.html|373201
3.5|100.0|640660|2015|987|Harry Potter e a Ordem da Fênix (Harry Potter #5)|J.K. Rowling |Rocco|read|2025-09-08T12:09:31.000Z|https://skoob.s3.amazonaws.com/livros/639009/HARRY_POTTER_E_A_ORDEM_DA_FENI_1689458015639009SK-V11689458016B.jpg|harry-potter-e-a-ordem-da-fenix-harry-potter-5-639009ed640660.html|639009
3.5|100.0|11927229|2021|256|LIFELONG LEARNERS|Conrado Schlochauer|Gente|read|2025-08-23T00:08:31.000Z|https://skoob.s3.amazonaws.com/livros/11932482/LIFELONG_LEARNERS_162378052211932482SK-V11623780524B.jpg|lifelong-learners-11932482ed11927229.html|11932482
4.0|100.0|616265|2016|168|Aprendendo padrões de projeto em Python|Chetan Giridhar|Novatec Editora|read|2026-01-27T17:56:08.367Z|https://skoob.s3.amazonaws.com/livros/615681/APRENDENDO_PADROES_DE_PROJETO__1475081204615681SK1475081204B.jpg|aprendendo-padroes-de-projeto-em-python-615681ed616265.html|615681
0.0||750696|2016|448|Fundamentos de Física Volume 4|David Halliday, Robert Resnick, Jearl Walker|LTC|want_to_read||https://skoob.s3.amazonaws.com/livros/747639/f87dea2483db60876a3efd032c713629B.jpg|fundamentos-de-fisica-volume-4-747639ed750696.html|747639
0.0||705945|2016|324|Fundamentos de Física 2|David Halliday, Robert Resnick, Jearl Walker|LTC|want_to_read||https://skoob.s3.amazonaws.com/livros/704759/FUNDAMENTOS_DE_FISICA_2_1574105849704759SK1574105849B.jpg|fundamentos-de-fisica-2-704759ed705945.html|704759
0.0||637645|2016|408|Fundamentos de Física Volume 3|David Halliday, Robert Resnick, Jearl Walker|LTC|want_to_read||https://skoob.s3.amazonaws.com/livros/636110/e9b8ac737c84feb7ca0b4fef1823b8edB.jpg|fundamentos-de-fisica-volume-3-636110ed637645.html|636110
0.0|15.0|670414|2016|797|Fundamentos de Física Volume 1|David Halliday, Robert Resnick, Jearl Walker|LTC|reading|2025-08-03T00:00:00.000Z|https://skoob.s3.amazonaws.com/livros/668617/91810d580346dfa23a44de96201fce90B.jpg|fundamentos-de-fisica-volume-1-668617ed670414.html|668617
4.0|100.0|12086342|2022|128|Astronomia|Marcelo Girardi Schappo|Contexto|read|2025-07-31T00:07:21.000Z|https://skoob.s3.amazonaws.com/livros/12101852/ASTRONOMIA_164382099212101852SK-V11643820993B.jpg|astronomia-12101852ed12086342.html|12101852
0.0||748533|2018|216|50 ideias de astronomia que você precisa conhecer (50 ideias)|Giles Sparrow|Editora Planeta|want_to_read||https://skoob.s3.amazonaws.com/livros/745583/50_IDEIAS_DE_ASTRONOMIA_QUE_VO_1515504538745583SK1515504538B.jpg|50-ideias-de-astronomia-que-voce-precisa-conhecer-50-ideias-745583ed748533.html|745583
0.0||12144922|2022|320|O Pescador|John Langan|DarkSide®Books|want_to_read||https://skoob.s3.amazonaws.com/livros/849245/O_PESCADOR_1655487333849245SK-V11655487334B.jpg|o-pescador-849245ed12144922.html|849245
0.0||122418676|2024|224|A Volta do Parafuso (Medo Clássico)|Henry James|DarkSide® Books|want_to_read||https://skoob.s3.amazonaws.com/livros/2034/A_VOLTA_DO_PARAFUSO_17062745392034SK-V11706274541B.jpg|a-volta-do-parafuso-medo-classico-2034ed122418676.html|2034
0.0|47.0|122370295|2023|688|Elon Musk|Walter Isaacson|Simon and Schuster|reading||https://skoob.s3.amazonaws.com/livros/122363119/ELON_MUSK_1695164687122363119SK-V11695164688B.jpg|elon-musk-122363119ed122370295.html|122363119
4.0|100.0|122378056|2023|128|O berço vazio|Thomas Olde Heuvelt|Darkside Books|read|2025-07-18T11:07:37.000Z|https://skoob.s3.amazonaws.com/livros/122370519/O_BERCO_VAZIO_1696966683122370519SK-V11696966684B.jpg|o-berco-vazio-122370519ed122378056.html|122370519
